"","datetime.utc.","geometry","elevation","elev_units"
"1986",2023-10-09 18:35:50,c(-112.059029983315, 38.4952074119197),2981.93,"meters"
"1987",2023-10-09 18:35:51,c(-112.058868976265, 38.4951223293737),2982.92,"meters"
"1988",2023-10-09 18:35:52,c(-112.058708837558, 38.4950381234868),2984.33,"meters"
"1989",2023-10-09 18:35:53,c(-112.05854814495, 38.4949535743681),2986.92,"meters"
"1990",2023-10-09 18:35:54,c(-112.058388530828, 38.4948694752107),2989.39,"meters"
"1991",2023-10-09 18:35:55,c(-112.058228290022, 38.4947848484903),2991.75,"meters"
"1992",2023-10-09 18:35:56,c(-112.058066990024, 38.4946996561734),2995.59,"meters"
"1993",2023-10-09 18:35:57,c(-112.057906809369, 38.4946152338141),2997.58,"meters"
"1994",2023-10-09 18:35:58,c(-112.057746012568, 38.4945305281496),2997.38,"meters"
"1995",2023-10-09 18:35:59,c(-112.057585449789, 38.4944455539494),2996.02,"meters"
"1996",2023-10-09 18:36:00,c(-112.057424080817, 38.4943600827117),2996.17,"meters"
"1997",2023-10-09 18:36:01,c(-112.057263088507, 38.4942742188363),2996.68,"meters"
"1998",2023-10-09 18:36:02,c(-112.057102309702, 38.4941883111732),2997.65,"meters"
"1999",2023-10-09 18:36:03,c(-112.056941374462, 38.4941022343326),2999.07,"meters"
"2000",2023-10-09 18:36:04,c(-112.056781526283, 38.4940168589457),3000.65,"meters"
"2001",2023-10-09 18:36:05,c(-112.056620754761, 38.4939310212937),3002.03,"meters"
"2002",2023-10-09 18:36:06,c(-112.05646794082, 38.493849261481),3004.09,"meters"
"2003",2023-10-09 18:36:07,c(-112.056315029841, 38.4937678367868),3006.77,"meters"
"2004",2023-10-09 18:36:08,c(-112.056146050098, 38.4936775897514),3009.64,"meters"
"2005",2023-10-09 18:36:09,c(-112.055977282556, 38.4935881777799),3012.89,"meters"
"2006",2023-10-09 18:36:10,c(-112.055817412599, 38.4935030175503),3015.23,"meters"
"2007",2023-10-09 18:36:11,c(-112.055658659464, 38.4934191576363),3018.53,"meters"
"2008",2023-10-09 18:36:12,c(-112.055513238299, 38.4933419699573),3021.54,"meters"
"2009",2023-10-09 18:36:13,c(-112.05539231697, 38.4932771186984),3026.27,"meters"
"2010",2023-10-09 18:36:14,c(-112.055299643108, 38.4932287617934),3029.68,"meters"
"2011",2023-10-09 18:36:15,c(-112.05524622055, 38.4932048724359),3030.46,"meters"
"2012",2023-10-09 18:36:16,c(-112.055222632219, 38.4931955594234),3030.92,"meters"
"2013",2023-10-09 18:36:17,c(-112.055211294334, 38.4931918154332),3031,"meters"
"2014",2023-10-09 18:36:18,c(-112.05520560946, 38.4931904348857),3031.28,"meters"
"2015",2023-10-09 18:36:19,c(-112.055202520171, 38.4931898821163),3031.28,"meters"
"2016",2023-10-09 18:36:20,c(-112.055200956233, 38.4931895936466),3031.28,"meters"
"2017",2023-10-09 18:36:21,c(-112.05520044655, 38.4931899875272),3031.28,"meters"
"2018",2023-10-09 18:36:22,c(-112.055200774233, 38.4931898882387),3031.28,"meters"
"2019",2023-10-09 18:36:23,c(-112.055200992625, 38.4931892845787),3031.28,"meters"
"2020",2023-10-09 18:36:24,c(-112.055201300149, 38.4931889623237),3031.28,"meters"
"2021",2023-10-09 18:36:25,c(-112.055201596493, 38.4931889800799),3031.28,"meters"
"2022",2023-10-09 18:36:26,c(-112.055201240214, 38.4931892942717),3031.28,"meters"
"2023",2023-10-09 18:36:27,c(-112.055200887354, 38.4931894597663),3031.28,"meters"
"2024",2023-10-09 18:36:28,c(-112.055201117875, 38.4931895363872),3031.28,"meters"
"2025",2023-10-09 18:36:29,c(-112.055201336211, 38.4931894790631),3031.28,"meters"
"2026",2023-10-09 18:36:30,c(-112.055201833386, 38.4931894345629),3031.28,"meters"
"2027",2023-10-09 18:36:31,c(-112.055201949704, 38.4931892217986),3031.28,"meters"
"2028",2023-10-09 18:36:32,c(-112.055201698175, 38.4931889862279),3031.28,"meters"
"2029",2023-10-09 18:36:33,c(-112.055202040238, 38.4931889776686),3031.28,"meters"
"2030",2023-10-09 18:36:34,c(-112.055202028125, 38.4931875523469),3031.28,"meters"
"2031",2023-10-09 18:36:35,c(-112.055190663494, 38.493178733032),3031.5,"meters"
"2032",2023-10-09 18:36:36,c(-112.055163794736, 38.4931622659911),3032.17,"meters"
"2033",2023-10-09 18:36:37,c(-112.055118380752, 38.4931377645646),3032.77,"meters"
"2034",2023-10-09 18:36:38,c(-112.055057192447, 38.4931056865567),3033.81,"meters"
"2035",2023-10-09 18:36:39,c(-112.054989407499, 38.4930695242255),3034.91,"meters"
"2036",2023-10-09 18:36:40,c(-112.054916161896, 38.4930291783825),3035.99,"meters"
"2037",2023-10-09 18:36:41,c(-112.054836861902, 38.4929865467526),3037.07,"meters"
"2038",2023-10-09 18:36:42,c(-112.054752900863, 38.4929418788551),3038.12,"meters"
"2039",2023-10-09 18:36:43,c(-112.054667060015, 38.492895529102),3039.7,"meters"
"2040",2023-10-09 18:36:44,c(-112.05457731971, 38.4928476740694),3040.84,"meters"
"2041",2023-10-09 18:36:45,c(-112.054483057501, 38.4927972173096),3042.69,"meters"
"2042",2023-10-09 18:36:46,c(-112.054384244116, 38.4927443739252),3045.03,"meters"
"2043",2023-10-09 18:36:47,c(-112.054277088567, 38.4926866615254),3047.04,"meters"
"2044",2023-10-09 18:36:48,c(-112.054178492783, 38.49263330255),3049.04,"meters"
"2045",2023-10-09 18:36:49,c(-112.054078759896, 38.4925793754397),3050.73,"meters"
"2046",2023-10-09 18:36:50,c(-112.05396720846, 38.4925192405092),3052.54,"meters"
"2047",2023-10-09 18:36:51,c(-112.053861444368, 38.4924625762456),3054.09,"meters"
"2048",2023-10-09 18:36:52,c(-112.053761811011, 38.4924094531639),3055.44,"meters"
"2049",2023-10-09 18:36:53,c(-112.053657642407, 38.4923541291989),3056.61,"meters"
"2050",2023-10-09 18:36:54,c(-112.053549041416, 38.4922964145273),3057.42,"meters"
"2051",2023-10-09 18:36:55,c(-112.053448740639, 38.4922428021444),3058.13,"meters"
"2052",2023-10-09 18:36:56,c(-112.053353248215, 38.4921919129509),3058.28,"meters"
"2053",2023-10-09 18:36:57,c(-112.053252650615, 38.4921384431775),3058.58,"meters"
"2054",2023-10-09 18:36:58,c(-112.053146964893, 38.4920824306037),3058.96,"meters"
"2055",2023-10-09 18:36:59,c(-112.053047049811, 38.4920298552069),3058.38,"meters"
"2056",2023-10-09 18:37:00,c(-112.052940736848, 38.4919740517073),3058.39,"meters"
"2057",2023-10-09 18:37:01,c(-112.052844417634, 38.4919232665829),3057.43,"meters"
"2058",2023-10-09 18:37:02,c(-112.052748570336, 38.4918724234045),3055.64,"meters"
"2059",2023-10-09 18:37:03,c(-112.052643729582, 38.4918165542955),3054.93,"meters"
"2060",2023-10-09 18:37:04,c(-112.052543175246, 38.4917630795782),3054.03,"meters"
"2061",2023-10-09 18:37:05,c(-112.052448253024, 38.4917127167998),3053.43,"meters"
"2062",2023-10-09 18:37:06,c(-112.052347886136, 38.4916589007145),3053.06,"meters"
"2063",2023-10-09 18:37:07,c(-112.052243470475, 38.4916018319534),3053.55,"meters"
"2064",2023-10-09 18:37:08,c(-112.052143988006, 38.4915471330422),3053.71,"meters"
"2065",2023-10-09 18:37:09,c(-112.052042671593, 38.4914918769468),3053.27,"meters"
"2066",2023-10-09 18:37:10,c(-112.051940200056, 38.491437043987),3052.42,"meters"
"2067",2023-10-09 18:37:11,c(-112.051834890144, 38.4913814653748),3051.45,"meters"
"2068",2023-10-09 18:37:12,c(-112.051727563245, 38.4913245780621),3050.62,"meters"
"2069",2023-10-09 18:37:13,c(-112.051619718584, 38.4912670011607),3049.76,"meters"
"2070",2023-10-09 18:37:14,c(-112.05151092271, 38.4912088888869),3049.47,"meters"
"2071",2023-10-09 18:37:15,c(-112.051401438494, 38.4911508222093),3049.02,"meters"
"2072",2023-10-09 18:37:16,c(-112.051296904329, 38.4910953536176),3049.13,"meters"
"2073",2023-10-09 18:37:17,c(-112.051186665806, 38.4910366780659),3048.95,"meters"
"2074",2023-10-09 18:37:18,c(-112.051071693194, 38.4909756419666),3049.09,"meters"
"2075",2023-10-09 18:37:19,c(-112.05096272884, 38.490918047857),3049.24,"meters"
"2076",2023-10-09 18:37:20,c(-112.050848613659, 38.4908573467447),3048.63,"meters"
"2077",2023-10-09 18:37:21,c(-112.050741448167, 38.4908002419082),3047.88,"meters"
"2078",2023-10-09 18:37:22,c(-112.050640295923, 38.4907462780175),3049.39,"meters"
"2079",2023-10-09 18:37:23,c(-112.050534354669, 38.4906896725578),3050.46,"meters"
"2080",2023-10-09 18:37:24,c(-112.050423536664, 38.4906301032761),3051.3,"meters"
"2081",2023-10-09 18:37:25,c(-112.050324008534, 38.4905764306333),3051.98,"meters"
"2082",2023-10-09 18:37:26,c(-112.050223664206, 38.4905227006589),3052.79,"meters"
"2083",2023-10-09 18:37:27,c(-112.050111346899, 38.4904631703771),3053.33,"meters"
"2084",2023-10-09 18:37:28,c(-112.050003996057, 38.4904063918488),3053.61,"meters"
"2085",2023-10-09 18:37:29,c(-112.049896682176, 38.4903493069158),3053.43,"meters"
"2086",2023-10-09 18:37:30,c(-112.049789134419, 38.4902921484369),3053.46,"meters"
"2087",2023-10-09 18:37:31,c(-112.049681745338, 38.4902348903257),3054.12,"meters"
"2088",2023-10-09 18:37:32,c(-112.049569669844, 38.4901747695793),3054.06,"meters"
"2089",2023-10-09 18:37:33,c(-112.049465245707, 38.4901190786045),3055.74,"meters"
"2090",2023-10-09 18:37:34,c(-112.049367155869, 38.4900669177453),3057.55,"meters"
"2091",2023-10-09 18:37:35,c(-112.049263265775, 38.4900114002936),3059.4,"meters"
"2092",2023-10-09 18:37:36,c(-112.04915789116, 38.4899542770532),3060.71,"meters"
"2093",2023-10-09 18:37:37,c(-112.049055979944, 38.4898992811086),3058.56,"meters"
"2094",2023-10-09 18:37:38,c(-112.048944326473, 38.4898401370947),3056.63,"meters"
"2095",2023-10-09 18:37:39,c(-112.048827385815, 38.4897769559233),3053.68,"meters"
"2096",2023-10-09 18:37:40,c(-112.048712389648, 38.4897143089436),3050.55,"meters"
"2097",2023-10-09 18:37:41,c(-112.04860835551, 38.4896577886081),3046.5,"meters"
"2098",2023-10-09 18:37:42,c(-112.048515135442, 38.4896072078287),3041.54,"meters"
"2099",2023-10-09 18:37:43,c(-112.048420897675, 38.4895565195802),3037.28,"meters"
"2100",2023-10-09 18:37:44,c(-112.048330407891, 38.4895085161405),3034.1,"meters"
"2101",2023-10-09 18:37:45,c(-112.048248110189, 38.489465018407),3031.68,"meters"
"2102",2023-10-09 18:37:46,c(-112.048173470698, 38.489424881084),3029.45,"meters"
"2103",2023-10-09 18:37:47,c(-112.048096250672, 38.4893838727399),3026.96,"meters"
"2104",2023-10-09 18:37:48,c(-112.048022851262, 38.4893455317474),3024.36,"meters"
"2105",2023-10-09 18:37:49,c(-112.047954488959, 38.4893101795173),3021.97,"meters"
"2106",2023-10-09 18:37:50,c(-112.0478889031, 38.4892758065168),3019.75,"meters"
"2107",2023-10-09 18:37:51,c(-112.047818149721, 38.4892379986239),3018.03,"meters"
"2108",2023-10-09 18:37:52,c(-112.047738593209, 38.4891952804399),3016.05,"meters"
"2109",2023-10-09 18:37:53,c(-112.047652014165, 38.4891484746146),3013.37,"meters"
"2110",2023-10-09 18:37:54,c(-112.047549251278, 38.4890928539385),3010.78,"meters"
"2111",2023-10-09 18:37:55,c(-112.047443971669, 38.4890364405024),3006.66,"meters"
"2112",2023-10-09 18:37:56,c(-112.047338831637, 38.4889806575108),3005.18,"meters"
"2113",2023-10-09 18:37:57,c(-112.047224709136, 38.4889196915247),3003.55,"meters"
"2114",2023-10-09 18:37:58,c(-112.047103463955, 38.4888545278674),3001.71,"meters"
"2115",2023-10-09 18:37:59,c(-112.046989138757, 38.4887926945553),2998.88,"meters"
"2116",2023-10-09 18:38:00,c(-112.046878914771, 38.4887343411779),2996.56,"meters"
"2117",2023-10-09 18:38:01,c(-112.046762822059, 38.4886725684338),2994.8,"meters"
"2118",2023-10-09 18:38:02,c(-112.046648527716, 38.4886113504077),2992.7,"meters"
"2119",2023-10-09 18:38:03,c(-112.046536090425, 38.4885520307645),2990.48,"meters"
"2120",2023-10-09 18:38:04,c(-112.046421373697, 38.4884992707357),2986.77,"meters"
"2121",2023-10-09 18:38:05,c(-112.046305568506, 38.4884508568201),2984.44,"meters"
"2122",2023-10-09 18:38:06,c(-112.046189127912, 38.4884052026841),2983.55,"meters"
"2123",2023-10-09 18:38:07,c(-112.046073359273, 38.4883599076187),2983.05,"meters"
"2124",2023-10-09 18:38:08,c(-112.045958284998, 38.4883149638418),2981.94,"meters"
"2125",2023-10-09 18:38:09,c(-112.045843681985, 38.4882747034368),2981.94,"meters"
"2126",2023-10-09 18:38:10,c(-112.045764777749, 38.4882464854874),2982.42,"meters"
"2127",2023-10-09 18:38:11,c(-112.045728881476, 38.4882336801712),2982.72,"meters"
"2128",2023-10-09 18:38:12,c(-112.045715936313, 38.4882287247561),2982.8,"meters"
"2129",2023-10-09 18:38:13,c(-112.045711410766, 38.4882266786238),2982.92,"meters"
"2130",2023-10-09 18:38:14,c(-112.045709674856, 38.4882259852537),2982.92,"meters"
"2131",2023-10-09 18:38:15,c(-112.045708013391, 38.4882251814501),2982.92,"meters"
"2132",2023-10-09 18:38:16,c(-112.04570037063, 38.4882182105701),2983.05,"meters"
"2133",2023-10-09 18:38:17,c(-112.045688223822, 38.4882057390055),2983.15,"meters"
"2134",2023-10-09 18:38:18,c(-112.045680241723, 38.4881933686898),2983.01,"meters"
"2135",2023-10-09 18:38:19,c(-112.045675295465, 38.4881636147164),2982.83,"meters"
"2136",2023-10-09 18:38:20,c(-112.045682533492, 38.4881272666622),2982,"meters"
"2137",2023-10-09 18:38:21,c(-112.045695700721, 38.4881003922571),2981.46,"meters"
"2138",2023-10-09 18:38:22,c(-112.045710046516, 38.4880743562635),2980.62,"meters"
"2139",2023-10-09 18:38:23,c(-112.04572379166, 38.4880490226465),2979.64,"meters"
"2140",2023-10-09 18:38:24,c(-112.045730216133, 38.4880373472627),2979.36,"meters"
"2141",2023-10-09 18:38:25,c(-112.045733098346, 38.4880305729968),2979.12,"meters"
"2142",2023-10-09 18:38:26,c(-112.045732992434, 38.4880290638957),2979.12,"meters"
"2143",2023-10-09 18:38:27,c(-112.045732468253, 38.4880287408682),2979.12,"meters"
"2144",2023-10-09 18:38:28,c(-112.045732427978, 38.4880284931356),2979.12,"meters"
"2145",2023-10-09 18:38:29,c(-112.045732721869, 38.4880289913687),2979.12,"meters"
"2146",2023-10-09 18:38:30,c(-112.045732815167, 38.4880290725273),2979.12,"meters"
"2147",2023-10-09 18:38:31,c(-112.045731849809, 38.488028993501),2979.12,"meters"
"2148",2023-10-09 18:38:32,c(-112.045730954895, 38.4880284271647),2979.12,"meters"
"2149",2023-10-09 18:38:33,c(-112.04573665923, 38.4880277889267),2979,"meters"
"2150",2023-10-09 18:38:34,c(-112.045756451663, 38.4880265192461),2978.9,"meters"
"2151",2023-10-09 18:38:35,c(-112.04578597751, 38.4880248265944),2978.58,"meters"
"2152",2023-10-09 18:38:36,c(-112.045820072863, 38.4880229226946),2977.76,"meters"
"2153",2023-10-09 18:38:37,c(-112.045847153174, 38.488021613662),2977.5,"meters"
"2154",2023-10-09 18:38:38,c(-112.045855437527, 38.4880212708531),2977.58,"meters"
"2155",2023-10-09 18:38:39,c(-112.045858087536, 38.4880215250303),2977.58,"meters"
"2156",2023-10-09 18:38:40,c(-112.0458681105, 38.4880214774512),2977.8,"meters"
"2157",2023-10-09 18:38:41,c(-112.045892408531, 38.4880207211891),2978.41,"meters"
"2158",2023-10-09 18:38:42,c(-112.045927243903, 38.4880190930834),2978.94,"meters"
"2159",2023-10-09 18:38:43,c(-112.045972671763, 38.4880169494014),2979.22,"meters"
"2160",2023-10-09 18:38:44,c(-112.046025567297, 38.4880140735386),2979.53,"meters"
"2161",2023-10-09 18:38:45,c(-112.04607545918, 38.4880110724157),2979.74,"meters"
"2162",2023-10-09 18:38:46,c(-112.046127509283, 38.4880080867372),2980,"meters"
"2163",2023-10-09 18:38:47,c(-112.046179128775, 38.4880056292521),2980.17,"meters"
"2164",2023-10-09 18:38:48,c(-112.046196122885, 38.4880053208805),2980.27,"meters"
"2165",2023-10-09 18:38:49,c(-112.046201831443, 38.4880044763023),2980.27,"meters"
"2166",2023-10-09 18:38:50,c(-112.046202525948, 38.488004305974),2980.27,"meters"
"2167",2023-10-09 18:38:51,c(-112.046202152437, 38.4880044418859),2980.27,"meters"
"2168",2023-10-09 18:38:52,c(-112.046201882499, 38.48800465237),2980.27,"meters"
"2169",2023-10-09 18:38:53,c(-112.046202017554, 38.4880047220642),2980.27,"meters"
"2170",2023-10-09 18:38:54,c(-112.046202151457, 38.4880049393893),2980.27,"meters"
"2171",2023-10-09 18:38:55,c(-112.04620253211, 38.4880049092476),2980.27,"meters"
"2172",2023-10-09 18:38:56,c(-112.046202998894, 38.4880046893772),2980.27,"meters"
"2173",2023-10-09 18:38:57,c(-112.04620324263, 38.4880046742913),2980.27,"meters"
"2174",2023-10-09 18:38:58,c(-112.046203686939, 38.4880044172366),2980.29,"meters"
"2175",2023-10-09 18:38:59,c(-112.04620367127, 38.4880034998189),2980.29,"meters"
"2176",2023-10-09 18:39:00,c(-112.046202312934, 38.4880036676263),2980.27,"meters"
"2177",2023-10-09 18:39:01,c(-112.046200002124, 38.4880041981212),2980.27,"meters"
"2178",2023-10-09 18:39:02,c(-112.046199106556, 38.4880042804722),2980.27,"meters"
"2179",2023-10-09 18:39:03,c(-112.046199840455, 38.4880044667367),2980.27,"meters"
"2180",2023-10-09 18:39:04,c(-112.046201717304, 38.4880045600416),2980.27,"meters"
"2181",2023-10-09 18:39:05,c(-112.046203372264, 38.4880047293834),2980.27,"meters"
"2182",2023-10-09 18:39:06,c(-112.046203459095, 38.488005468021),2980.29,"meters"
"2183",2023-10-09 18:39:07,c(-112.046202766506, 38.488007590342),2980.27,"meters"
"2184",2023-10-09 18:39:08,c(-112.046201372339, 38.4880098720262),2980.27,"meters"
"2185",2023-10-09 18:39:09,c(-112.04619441585, 38.4880117085712),2980.33,"meters"
"2186",2023-10-09 18:39:10,c(-112.046170952159, 38.4880125448282),2980.25,"meters"
"2187",2023-10-09 18:39:11,c(-112.046134762417, 38.4880127861727),2980.14,"meters"
"2188",2023-10-09 18:39:12,c(-112.046092601434, 38.4880129185163),2979.94,"meters"
"2189",2023-10-09 18:39:13,c(-112.046047191917, 38.4880129914046),2979.59,"meters"
"2190",2023-10-09 18:39:14,c(-112.046002882688, 38.4880130078654),2979.35,"meters"
"2191",2023-10-09 18:39:15,c(-112.04596618416, 38.488012635403),2979.15,"meters"
"2192",2023-10-09 18:39:16,c(-112.045933889665, 38.4880122931321),2978.94,"meters"
"2193",2023-10-09 18:39:17,c(-112.045903129154, 38.4880118441543),2978.54,"meters"
"2194",2023-10-09 18:39:18,c(-112.045877763042, 38.4880114934139),2978.12,"meters"
"2195",2023-10-09 18:39:19,c(-112.045853081631, 38.4880113468701),2977.56,"meters"
"2196",2023-10-09 18:39:20,c(-112.045824824208, 38.4880110755942),2977.46,"meters"
"2197",2023-10-09 18:39:21,c(-112.045792992172, 38.4880108430094),2977.92,"meters"
"2198",2023-10-09 18:39:22,c(-112.045758328763, 38.4880107522553),2978.44,"meters"
"2199",2023-10-09 18:39:23,c(-112.045722098204, 38.4880106347573),2978.7,"meters"
"2200",2023-10-09 18:39:24,c(-112.045685240925, 38.4880106779422),2979.22,"meters"
"2201",2023-10-09 18:39:25,c(-112.045648390788, 38.4880105306312),2979.52,"meters"
"2202",2023-10-09 18:39:26,c(-112.045612877699, 38.4880103137201),2979.92,"meters"
"2203",2023-10-09 18:39:27,c(-112.045575580668, 38.4880102526694),2980.4,"meters"
"2204",2023-10-09 18:39:28,c(-112.045537243911, 38.4880099349448),2981,"meters"
"2205",2023-10-09 18:39:29,c(-112.045497913923, 38.4880099736613),2981.63,"meters"
"2206",2023-10-09 18:39:30,c(-112.045472403132, 38.4880100504455),2981.99,"meters"
"2207",2023-10-09 18:39:31,c(-112.045465754999, 38.4880098120516),2982.07,"meters"
"2208",2023-10-09 18:39:32,c(-112.045464480458, 38.4880095564373),2982.07,"meters"
"2209",2023-10-09 18:39:33,c(-112.045464810507, 38.488009396753),2982.07,"meters"
"2210",2023-10-09 18:39:34,c(-112.045465339511, 38.4880092225585),2982.07,"meters"
"2211",2023-10-09 18:39:35,c(-112.045465069878, 38.4880091132012),2981.85,"meters"
"2212",2023-10-09 18:39:36,c(-112.045464438444, 38.4880091530857),2981.85,"meters"
"2213",2023-10-09 18:39:37,c(-112.045463523583, 38.4880097634163),2982.07,"meters"
"2214",2023-10-09 18:39:38,c(-112.045463134898, 38.4880102860506),2982.07,"meters"
"2215",2023-10-09 18:39:39,c(-112.045463413097, 38.4880101991814),2982.07,"meters"
"2216",2023-10-09 18:39:40,c(-112.045464028053, 38.4880099475251),2982.07,"meters"
"2217",2023-10-09 18:39:41,c(-112.045464224593, 38.4880095701104),2982.07,"meters"
"2218",2023-10-09 18:39:42,c(-112.045463970213, 38.4880094044254),2982.07,"meters"
"2219",2023-10-09 18:39:43,c(-112.045463778696, 38.4880093169321),2982.07,"meters"
"2220",2023-10-09 18:39:44,c(-112.045464007326, 38.4880093187132),2982.07,"meters"
"2221",2023-10-09 18:39:45,c(-112.045465605886, 38.4880080104042),2981.85,"meters"
"2222",2023-10-09 18:39:46,c(-112.045468692246, 38.4880075647915),2981.85,"meters"
"2223",2023-10-09 18:39:47,c(-112.045477741375, 38.4880130181485),2981.99,"meters"
"2224",2023-10-09 18:39:48,c(-112.045496993079, 38.4880279404026),2982.03,"meters"
"2225",2023-10-09 18:39:49,c(-112.045524539565, 38.4880506227901),2982.08,"meters"
